ISO,Year,Indicator,Description,Source,URL,From,Imputed,Value,Country
MNE,2012-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.029118390208238164,Montenegro
MNE,2013-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.045290503614993656,Montenegro
MNE,2014-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.035156575157595016,Montenegro
MNE,2015-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.03269475619921438,Montenegro
MNE,2016-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.04464143555929795,Montenegro
MNE,2017-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.034916638150628634,Montenegro
MNE,2018-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,True,0.034916638150628634,Montenegro
MNE,2019-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,True,0.034916638150628634,Montenegro
MNE,2020-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,True,0.034916638150628634,Montenegro
MNG,2000-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.01908723525943293,Mongolia
MNG,2001-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.01908723525943293,Mongolia
MNG,2002-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.01908723525943293,Mongolia
MNG,2003-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.0005920625740641165,Mongolia
MNG,2004-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.0014301986691490484,Mongolia
MNG,2005-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.001075492960501449,Mongolia
MNG,2006-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.0005529862259315945,Mongolia
MNG,2007-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.00014861436344214014,Mongolia
MNG,2008-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.0,Mongolia
MNG,2009-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.0,Mongolia
MNG,2010-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.0,Mongolia
MNG,2011-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.0,Mongolia
MNG,2012-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.0,Mongolia
MNG,2013-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.010891647535933222,Mongolia
MNG,2014-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.005772066794454991,Mongolia
MNG,2015-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.0021003095230030275,Mongolia
MNG,2016-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.012030943910384038,Mongolia
MNG,2017-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.05535919342898779,Mongolia
MNG,2018-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,True,0.05535919342898779,Mongolia
MNG,2019-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,True,0.05535919342898779,Mongolia
MNG,2020-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,True,0.05535919342898779,Mongolia
MUS,2000-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.016501441488839228,Mauritius
MUS,2001-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.020134603662332363,Mauritius
MUS,2002-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.015943233984456115,Mauritius
MUS,2003-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.016528855236095992,Mauritius
MUS,2004-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.022105675543322673,Mauritius
MUS,2005-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.018798030403803286,Mauritius
MUS,2006-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.02089163470118871,Mauritius
MUS,2007-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.018936563673565943,Mauritius
MUS,2008-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.01866325797074853,Mauritius
MUS,2009-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.014152975477691216,Mauritius
MUS,2010-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.01822604645437912,Mauritius
MUS,2011-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.011277396813035296,Mauritius
MUS,2012-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.010912427544569569,Mauritius
MUS,2013-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.009268994039668755,Mauritius
MUS,2014-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.012064801874627905,Mauritius
MUS,2015-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.010774168159932368,Mauritius
MUS,2016-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.010519771243487706,Mauritius
MUS,2017-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.012004723942614814,Mauritius
MUS,2018-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,True,0.012004723942614814,Mauritius
MUS,2019-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,True,0.012004723942614814,Mauritius
MUS,2020-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,True,0.012004723942614814,Mauritius
MWI,2000-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.015520512502910398,Malawi
MWI,2001-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.014321607762196063,Malawi
MWI,2002-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.014321607762196063,Malawi
MWI,2003-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.021580668072034175,Malawi
MWI,2004-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.02047096556987055,Malawi
MWI,2005-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.028882557819392862,Malawi
MWI,2006-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.02449636841226384,Malawi
MWI,2007-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.008882890898647989,Malawi
MWI,2008-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.01782267059611808,Malawi
MWI,2009-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.025620723845449757,Malawi
MWI,2010-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.033016578244856494,Malawi
MWI,2011-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.033016578244856494,Malawi
MWI,2012-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.033016578244856494,Malawi
MWI,2013-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.033016578244856494,Malawi
MWI,2014-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.033016578244856494,Malawi
MWI,2015-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.033016578244856494,Malawi
MWI,2016-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.033016578244856494,Malawi
MWI,2017-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.033016578244856494,Malawi
MWI,2018-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,True,0.033016578244856494,Malawi
MWI,2019-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,True,0.033016578244856494,Malawi
MWI,2020-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,True,0.033016578244856494,Malawi
MYS,2000-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.05854277340375132,Malaysia
MYS,2001-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.065629810900236,Malaysia
MYS,2002-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.06586322272756234,Malaysia
MYS,2003-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.06600652474891737,Malaysia
MYS,2004-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.0649048578078683,Malaysia
MYS,2005-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.06760473129850131,Malaysia
MYS,2006-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.07337575620675899,Malaysia
MYS,2007-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.07192400798367769,Malaysia
MYS,2008-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.07377963657034263,Malaysia
MYS,2009-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.0820078139196081,Malaysia
MYS,2010-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.08254774908555032,Malaysia
MYS,2011-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.08254774908555032,Malaysia
MYS,2012-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.08219557968870737,Malaysia
MYS,2013-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.08219557968870737,Malaysia
