ISO,Country,Year,Value,Indicator,From,Description,URL,Source,Region,Continent,Variable Type,Dimension
SAU,Saudi Arabia,1984,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
SAU,Saudi Arabia,1985,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
SAU,Saudi Arabia,1986,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
SAU,Saudi Arabia,1987,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
SAU,Saudi Arabia,1988,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
SAU,Saudi Arabia,1989,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
SAU,Saudi Arabia,1990,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
SAU,Saudi Arabia,1991,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
SAU,Saudi Arabia,1992,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
SAU,Saudi Arabia,1993,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
SAU,Saudi Arabia,1994,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
SAU,Saudi Arabia,1995,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
SAU,Saudi Arabia,1996,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
SAU,Saudi Arabia,1997,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
SAU,Saudi Arabia,1998,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
SAU,Saudi Arabia,1999,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
SAU,Saudi Arabia,2000,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
SAU,Saudi Arabia,2001,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
SAU,Saudi Arabia,2002,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
SAU,Saudi Arabia,2003,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
SAU,Saudi Arabia,2004,0.0215827338129496,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
SAU,Saudi Arabia,2005,0.00701754385964912,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
SAU,Saudi Arabia,2006,0.0133928571428571,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
SAU,Saudi Arabia,2007,0.0245614035087719,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
SAU,Saudi Arabia,2008,0.004464285714285711,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
SAU,Saudi Arabia,2009,0.0296610169491525,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
SAU,Saudi Arabia,2010,0.0102564102564103,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
SAU,Saudi Arabia,2011,0.043956043956044,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
SAU,Saudi Arabia,2012,0.0212765957446808,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
SAU,Saudi Arabia,2013,0.025,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
SAU,Saudi Arabia,2014,0.00909090909090909,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
SAU,Saudi Arabia,2015,0.00641025641025641,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
SAU,Saudi Arabia,2016,0.00641025641025641,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
SGP,Singapore,1980,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South-Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
SGP,Singapore,1981,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South-Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
SGP,Singapore,1982,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South-Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
SGP,Singapore,1983,0.00401606425702811,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South-Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
SGP,Singapore,1984,0.0114942528735632,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South-Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
SGP,Singapore,1985,0.0069284064665127,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South-Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
SGP,Singapore,1986,0.008196721311475409,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South-Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
SGP,Singapore,1987,0.0129682997118156,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South-Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
SGP,Singapore,1988,0.0161943319838057,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South-Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
SGP,Singapore,1989,0.00690448791714614,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South-Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
